symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl_usd
AAVE,2023-06-26,2023-07-03,68.91366985238075,70.3434821779129,0.02074787670711689,207.4787670711689
AAVE,2023-10-23,2023-10-30,79.59603860370491,84.64363672238464,0.06341519260538654,634.1519260538654
AAVE,2023-12-16,2023-12-23,108.49142614287462,100.12866056958758,-0.0770822715729991,-770.822715729991
AAVE,2023-12-29,2024-01-05,118.88229590878478,104.03371348837605,-0.1249015449011992,-1249.0154490119921
AAVE,2024-03-06,2024-03-13,106.48796527788494,135.16005847159727,0.2692519583681711,2692.519583681711
AAVE,2024-05-25,2024-06-01,99.31714957132388,103.82485304670324,0.04538695980337398,453.8695980337398
AAVE,2024-07-26,2024-08-02,92.93927421438248,116.67250529779608,0.2553627762216896,2553.6277622168964
AAVE,2024-11-07,2024-11-14,173.7237814430001,173.18634723578137,-0.0030936133369573178,-30.936133369573177
AAVE,2024-12-03,2024-12-10,236.0930011665355,259.1372751355423,0.09760676451713979,976.0676451713979
AAVE,2024-12-11,2024-12-18,273.27962731605135,361.46771441484816,0.32270274943256627,3227.0274943256627
AAVE,2025-01-21,2025-01-28,336.52072649112796,303.56741677420064,-0.0979235664338675,-979.2356643386751
ADA,2023-07-14,2023-07-21,0.35688444399908936,0.31576493307864373,-0.11521799734300146,-1152.1799734300146
ADA,2023-10-03,2023-10-10,0.259716498079392,0.25158828311393877,-0.031296490694898205,-312.96490694898205
ADA,2023-10-24,2023-10-31,0.2788865832767842,0.3028112205756921,0.0857862612744036,857.862612744036
ADA,2023-11-10,2023-11-17,0.3682441373296721,0.37051507481448104,0.006166934526851346,61.66934526851346
ADA,2023-12-09,2023-12-16,0.5474035170649149,0.6020396774940284,0.09980966275493337,998.0966275493337
ADA,2024-02-29,2024-03-07,0.6314079487062091,0.7336259370506201,0.16188897931022483,1618.8897931022484
ADA,2024-06-08,2024-06-15,0.4494969073060348,0.41154227146274974,-0.08443803556015145,-844.3803556015145
ADA,2024-11-07,2024-11-14,0.3630158448380859,0.5789579396018733,0.5948558384830361,5948.558384830361
ADA,2025-02-04,2025-02-11,0.8095252800415622,0.7092884772777551,-0.12382170790103156,-1238.2170790103155
ALGO,2023-07-14,2023-07-21,0.12155148432585909,0.1151567463262577,-0.05260929584749593,-526.0929584749592
ALGO,2023-10-24,2023-10-31,0.09813439964491316,0.11241013775163317,0.14547129404546158,1454.7129404546158
ALGO,2023-12-02,2023-12-09,0.13918712840466482,0.18452504481808835,0.3257335425558218,3257.335425558218
ALGO,2023-12-10,2023-12-17,0.19952814515295217,0.1979697442109676,-0.007810431660104587,-78.10431660104587
ALGO,2024-02-29,2024-03-07,0.2109148018871386,0.2571272765404623,0.21910493829661226,2191.0493829661227
ALGO,2024-03-08,2024-03-15,0.2813666560924315,0.3120163505435101,0.10893150907337762,1089.3150907337763
ALGO,2024-11-07,2024-11-14,0.12171179540798656,0.14583322716893524,0.19818483229248185,1981.8483229248186
ALGO,2024-11-16,2024-11-23,0.1866035874216872,0.2591044815960471,0.3885289408210691,3885.289408210691
ALGO,2024-11-24,2024-12-01,0.29138030114472563,0.43977049566024456,0.5092663914909438,5092.663914909438
APT,2023-07-05,2023-07-12,7.744261298494201,7.036982888439589,-0.09132935767445448,-913.2935767445448
APT,2023-10-22,2023-10-29,5.545174295606529,6.841682671206045,0.2338084082635142,2338.084082635142
APT,2023-12-13,2023-12-20,9.14414516148199,8.084132036645364,-0.11592260469592434,-1159.2260469592434
APT,2024-02-16,2024-02-23,10.199132381311765,9.234022641640315,-0.09462665093354945,-946.2665093354946
APT,2024-02-29,2024-03-07,12.251033609794947,13.656240710998667,0.11470110571570294,1147.0110571570294
APT,2024-06-05,2024-06-12,9.150397933953943,7.972806596716008,-0.12869290994092214,-1286.9290994092214
APT,2024-10-02,2024-10-09,7.563038611217213,9.347065382884225,0.23588756627805785,2358.8756627805783
APT,2024-11-11,2024-11-18,10.90763858039695,11.745089957018543,0.07677659746873607,767.7659746873607
APT,2025-02-04,2025-02-11,6.488419602870012,6.179143284283235,-0.04766589362530983,-476.6589362530983
ARB,2023-07-15,2023-07-22,1.2119317483518162,1.234677820731257,0.01876844336355959,187.68443363559592
ARB,2023-10-24,2023-10-31,0.8809409828037982,0.9654733811237506,0.0959569369231847,959.569369231847
ARB,2023-11-10,2023-11-17,1.2121302548318993,1.0789967279630328,-0.10983434027668067,-1098.3434027668068
ARB,2023-12-23,2023-12-30,1.4348299303495406,1.50693175939261,0.050251132568376565,502.5113256837657
ARB,2024-01-04,2024-01-11,1.9048274598871038,2.2131431296238304,0.16186015596131736,1618.6015596131735
ARB,2024-03-01,2024-03-08,1.9466135856827638,2.166812050135945,0.11311873402750745,1131.1873402750746
ARB,2024-05-21,2024-05-28,1.1233047888767056,1.2314669417884836,0.09628922976455852,962.8922976455851
ARB,2024-07-24,2024-07-31,0.8004170569712292,0.6774875369496253,-0.15358183455855892,-1535.8183455855892
ARB,2024-10-02,2024-10-09,0.5515888342617594,0.5401645443132528,-0.02071160480214721,-207.11604802147212
ARB,2024-11-11,2024-11-18,0.6297956354921594,0.6727622702400412,0.0682231383110572,682.231383110572
ATOM,2023-10-11,2023-10-18,6.6826421824284665,6.436675764363586,-0.03680676165957709,-368.06761659577086
ATOM,2023-12-13,2023-12-20,11.718417297632675,10.383868366308144,-0.11388474206274703,-1138.8474206274702
ATOM,2024-03-05,2024-03-12,12.508881524395076,13.716893673296411,0.09657235513386596,965.7235513386596
ATOM,2024-10-22,2024-10-29,4.8957295520506365,4.4570697927946945,-0.08960048846493246,-896.0048846493246
ATOM,2024-11-11,2024-11-18,5.273559052109742,5.6793633617562955,0.07695074723477446,769.5074723477446
ATOM,2024-11-24,2024-12-01,8.209375576627263,8.61364243599376,0.04924453213195377,492.4453213195377
ATOM,2025-02-04,2025-02-11,4.916661332509227,4.811401797858911,-0.021408742138559287,-214.08742138559288
AVAX,2023-07-14,2023-07-21,14.073462407373563,13.846493472609415,-0.01612744100877631,-161.2744100877631
AVAX,2023-10-05,2023-10-12,10.105685766146895,9.29808469120272,-0.07991551425926617,-799.1551425926617
AVAX,2023-10-24,2023-10-31,10.55070668601382,11.449158906519685,0.08515564381074749,851.5564381074748
AVAX,2023-11-11,2023-11-18,14.801447320444513,21.90884496400873,0.48018261253054056,4801.826125305406
AVAX,2023-12-12,2023-12-19,38.200052884551354,41.01950353341805,0.07380750642905326,738.0750642905326
AVAX,2024-03-06,2024-03-13,39.71959804805571,55.46002082698899,0.3962885716992743,3962.885716992743
AVAX,2024-03-16,2024-03-23,58.24006767489954,53.074283220645896,-0.0886981190181551,-886.9811901815509
AVAX,2024-07-22,2024-07-29,32.61040915907487,27.40634047649637,-0.15958305390137378,-1595.8305390137377
AVAX,2024-11-07,2024-11-14,27.020498613843973,33.14066244989379,0.22650077348736064,2265.0077348736063
AVAX,2024-12-03,2024-12-10,52.08500792765977,45.188716534228334,-0.13240453765524252,-1324.045376552425
AVAX,2025-01-21,2025-01-28,35.781734985336136,34.16675754604066,-0.04513412890563636,-451.3412890563636
AVAX,2025-02-04,2025-02-11,28.384520680812535,25.58997652902764,-0.09845310347882533,-984.5310347882532
BCH,2023-06-22,2023-06-29,136.31071494739464,225.560881182121,0.6547553233006663,6547.5532330066635
BCH,2023-07-01,2023-07-08,306.66525762356423,277.97972451204686,-0.09354021167513293,-935.4021167513293
BCH,2023-09-29,2023-10-06,239.1902115397774,231.49366814832624,-0.03217750150353136,-321.7750150353136
BCH,2023-12-05,2023-12-12,251.05030409667108,230.23965297826416,-0.08289434738303857,-828.9434738303856
BCH,2023-12-28,2024-01-04,264.20647093266973,233.8860513954815,-0.1147603214643258,-1147.603214643258
BCH,2024-02-12,2024-02-19,276.34914883909545,270.4383670602451,-0.02138881846997068,-213.8881846997068
BCH,2024-02-28,2024-03-06,292.4067079935776,403.50454855281856,0.37994285877217676,3799.4285877217676
BCH,2024-04-05,2024-04-12,667.325142702978,614.3657481012631,-0.07936070621766882,-793.6070621766881
BCH,2024-09-20,2024-09-27,340.25876177040954,351.9585559262042,0.03438499010258887,343.8499010258887
BCH,2024-10-15,2024-10-22,366.8103518565058,363.84656075361977,-0.008079900384178506,-80.79900384178507
BCH,2024-11-11,2024-11-18,442.29943999574414,431.708713285051,-0.023944698439579908,-239.44698439579906
BCH,2024-11-22,2024-11-29,486.75125305013034,512.1385955985131,0.05215670712565817,521.5670712565817
BCH,2025-02-04,2025-02-11,352.8300293583465,328.80540048364907,-0.06809122488351803,-680.9122488351803
BGB,2023-10-25,2023-11-01,0.44363866161803894,0.48683509994555396,0.0973685164633059,973.685164633059
BGB,2023-11-07,2023-11-14,0.4730587763403522,0.5716639732244043,0.2084417451185992,2084.417451185992
BGB,2024-02-02,2024-02-09,0.6215499768466244,0.6335306153846961,0.019275422708330534,192.75422708330532
BGB,2024-02-16,2024-02-23,0.8714124710649965,1.0111488399625945,0.1603561729232762,1603.561729232762
BGB,2024-04-03,2024-04-10,1.1789704065977245,1.2772809798348546,0.08338680316907614,833.8680316907614
BGB,2024-05-29,2024-06-05,1.2485819145153325,1.3230135049218201,0.05961290127719017,596.1290127719017
BGB,2024-10-06,2024-10-13,1.0546574565790672,1.0811513277734097,0.025120830492470245,251.20830492470245
BGB,2024-10-19,2024-10-26,1.134574368873926,1.1511523081060007,0.014611593287206336,146.11593287206335
BGB,2024-11-26,2024-12-03,1.597441655202225,1.5842761655439637,-0.008241609084993282,-82.41609084993281
BGB,2024-12-07,2024-12-14,2.374074903221507,3.2384243625503752,0.3640784282568283,3640.784282568283
BNB,2023-10-25,2023-11-01,225.09316646086626,226.56541637204373,0.006540624641456764,65.40624641456763
BNB,2023-11-21,2023-11-28,253.37297951943324,227.22665873311735,-0.10319301148807196,-1031.9301148807197
BNB,2024-02-16,2024-02-23,355.02746003084934,382.1413995274651,0.07637138686190578,763.7138686190578
BNB,2024-03-06,2024-03-13,396.65672648040294,539.4042062887337,0.35987661440901664,3598.7661440901666
BNB,2024-03-14,2024-03-21,628.4543092213498,556.5082042653142,-0.1144810432522553,-1144.8104325225531
BNB,2024-05-22,2024-05-29,618.8192565287056,601.027199842003,-0.028751620928068638,-287.5162092806864
BNB,2024-11-07,2024-11-14,591.1691503275006,620.6711241408003,0.0499044542445356,499.044542445356
BNB,2024-12-05,2024-12-12,736.4426842404933,710.6900184753106,-0.03496900209110226,-349.69002091102254
BNB,2025-02-04,2025-02-11,616.4068055452193,617.6277634766806,0.0019807664686331927,19.807664686331925
BNSOL,2024-10-18,2024-10-25,151.24433322880517,178.56861186988817,0.1806631564816801,1806.631564816801
BNSOL,2024-11-07,2024-11-14,189.63185469006146,217.8043354645562,0.1485640733754383,1485.640733754383
BNSOL,2025-01-19,2025-01-26,267.74520075977233,264.2607051278273,-0.013014222559572278,-130.14222559572278
BONK,2023-10-18,2023-10-25,1.8511629395627987e-07,3.152931265994107e-07,0.7032165016974441,7032.165016974441
BONK,2023-10-26,2023-11-02,4.1755566657308083e-07,8.6170691924355e-07,1.0636935101747291,10636.93510174729
BONK,2023-11-10,2023-11-17,1.6561456121665114e-06,2.492808792457693e-06,0.50518696794824,5051.8696794824
BONK,2023-11-21,2023-11-28,3.905487200350109e-06,3.8022618028255854e-06,-0.02643086309827609,-264.3086309827609
BONK,2023-12-05,2023-12-12,6.2820766970555484e-06,1.1852797342662459e-05,0.8867641886986105,8867.641886986105
BONK,2023-12-15,2023-12-22,2.5489000294184263e-05,2.0762131685876784e-05,-0.18544739117861722,-1854.4739117861723
BONK,2024-02-28,2024-03-06,1.4875967170397865e-05,3.1258927215238736e-05,1.101303858578138,11013.03858578138
BONK,2024-05-22,2024-05-29,3.28739766079775e-05,4.119695793002034e-05,0.2531784159030857,2531.784159030857
BONK,2024-09-27,2024-10-04,2.0953855652174237e-05,1.9817993853685967e-05,-0.05420777050978726,-542.0777050978726
BONK,2024-11-11,2024-11-18,2.5324451196177707e-05,5.13698237079159e-05,1.0284674013259287,10284.674013259288
BONK,2025-01-19,2025-01-26,3.37313537477133e-05,2.933431979505978e-05,-0.1303545059454247,-1303.545059454247
BSC-USD,2024-03-06,2024-03-13,1.0068929627649488,1.0000965798386336,-0.006749856417361502,-67.49856417361502
BSC-USD,2024-06-06,2024-06-13,1.0014400597482342,0.9994845930979319,-0.0019526547108510322,-19.52654710851032
BSC-USD,2024-10-02,2024-10-09,0.9993820943626769,0.9989695582671945,-0.000412791161468127,-4.1279116146812695
BSC-USD,2024-11-07,2024-11-14,1.0007508488981394,1.0001864579805841,-0.0005639674632068888,-5.639674632068888
BSC-USD,2025-01-20,2025-01-27,1.011445337071955,0.9971947411398276,-0.014089338701566924,-140.89338701566925
BTC,2023-10-24,2023-10-31,32953.262760830985,34498.70391946407,0.046897970918680316,468.9797091868032
BTC,2024-02-29,2024-03-07,62558.58202419311,66145.91927850846,0.05734364715824332,573.4364715824332
BTC,2024-11-07,2024-11-14,75620.88606963192,90488.10007497849,0.1966019545401359,1966.019545401359
BTC,2025-01-21,2025-01-28,101764.90860170545,101958.46953745594,0.0019020400883772172,19.020400883772172
CBBTC,2024-12-06,2024-12-13,97084.79394824959,100101.10627019293,0.031068844041129376,310.68844041129375
CBBTC,2025-01-21,2025-01-28,102200.75511693499,101835.38594249527,-0.0035750144313677302,-35.7501443136773
CRO,2023-07-14,2023-07-21,0.060161280470488625,0.0593466973998572,-0.013539988914149004,-135.39988914149004
CRO,2023-08-02,2023-08-09,0.05965568254294842,0.058057950197937,-0.02678256750915809,-267.82567509158093
CRO,2023-10-13,2023-10-20,0.05096684018349313,0.05116631098668123,0.0039137369016787335,39.13736901678733
CRO,2023-11-08,2023-11-15,0.08027430233883916,0.087916771939276,0.09520443501555265,952.0443501555264
CRO,2024-02-14,2024-02-21,0.09041277175616452,0.0909303313631737,0.005724408144515175,57.24408144515175
CRO,2024-02-29,2024-03-07,0.10430112956503085,0.15804877713670662,0.5153122290795957,5153.122290795957
CRO,2024-09-23,2024-09-30,0.08578267687554315,0.08619345204062573,0.00478855615194363,47.8855615194363
CRO,2024-11-07,2024-11-14,0.08575906379147563,0.17286340832876848,1.0156867471068514,10156.867471068514
CRO,2025-01-20,2025-01-27,0.1314179440620093,0.13436541679720532,0.022428236541314803,224.28236541314803
CRV,2023-08-02,2023-08-09,0.6129262400946437,0.6003192543956526,-0.02056852011596766,-205.68520115967658
CRV,2023-11-02,2023-11-09,0.5195588668826686,0.573531666376887,0.10388197167734416,1038.8197167734415
CRV,2023-11-10,2023-11-17,0.5516004059743799,0.5719220864428595,0.03684130803454027,368.4130803454027
CRV,2024-02-24,2024-03-02,0.5932163942571109,0.6530973492704449,0.10094285254594718,1009.4285254594718
CRV,2024-03-05,2024-03-12,0.7702259368896237,0.8562575868335377,0.11169664097697433,1116.9664097697434
CRV,2024-05-22,2024-05-29,0.4826483084601251,0.49064329285141667,0.0165648242232514,165.64824223251398
CRV,2024-06-14,2024-06-21,0.2868258587735675,0.343142378557916,0.19634394201816788,1963.4394201816788
CRV,2024-11-13,2024-11-20,0.27887626891584827,0.4083183755940861,0.46415604734477206,4641.560473447721
CRV,2024-12-03,2024-12-10,0.7298017234550392,1.0641479828120906,0.4581330087495324,4581.330087495324
DAI,2023-10-24,2023-10-31,1.000716929826574,1.0002010967031019,-0.0005154635722625641,-5.154635722625641
DAI,2023-12-01,2023-12-08,0.9995720900831805,0.9988013486474063,-0.0007710713848663183,-7.710713848663183
DAI,2024-02-28,2024-03-06,0.9993630251003273,1.0020989799900553,0.0027376987351051263,27.376987351051262
DAI,2024-03-07,2024-03-14,1.0007313314858324,0.9999775760616915,-0.0007532045819148842,-7.532045819148841
DAI,2024-10-01,2024-10-08,1.000511047410521,0.9982608958783212,-0.0022490021854566287,-22.490021854566287
DAI,2024-11-15,2024-11-22,0.9996440852565507,1.0004685105525575,0.000824718825596022,8.24718825596022
DAI,2024-12-21,2024-12-28,1.0009020612162516,1.000520551084043,-0.0003811662968753088,-3.811662968753088
DAI,2025-01-22,2025-01-29,1.000342564621948,1.0002399799689474,-0.0001025495231618708,-1.025495231618708
DAI,2025-02-04,2025-02-11,1.0002403022258732,0.9998825976749062,-0.00035761861441800565,-3.5761861441800566
DEXE,2023-07-05,2023-07-12,2.674020847040194,2.2966332176342292,-0.14113114706031019,-1411.311470603102
DEXE,2023-10-27,2023-11-03,2.3756343500818438,2.3381676723272746,-0.01577123085178422,-157.7123085178422
DEXE,2023-11-10,2023-11-17,3.7105251796188465,3.3727683952106573,-0.09102667898965298,-910.2667898965299
DEXE,2024-02-24,2024-03-02,4.2748618932339415,6.638230832253918,0.5528526998171825,5528.526998171826
DEXE,2024-06-07,2024-06-14,14.061164095220562,12.017964529062366,-0.14530799529270028,-1453.0799529270028
DEXE,2024-07-20,2024-07-27,10.744658818856854,9.555869570619716,-0.11064001828990742,-1106.4001828990743
DEXE,2024-11-12,2024-11-19,9.851671728562804,9.470458225652724,-0.03869531115260712,-386.95311152607115
DEXE,2024-12-06,2024-12-13,10.581323403964928,9.847049571931132,-0.06939338341730078,-693.9338341730078
DEXE,2024-12-18,2024-12-25,8.162448123083625,14.92321637622616,0.8282770256172164,8282.770256172163
DEXE,2025-01-30,2025-02-06,16.19361688648252,20.721723170299246,0.279622910407157,2796.22910407157
DOGE,2023-07-14,2023-07-21,0.0705333317221645,0.07059646723316527,0.0008951159609115062,8.951159609115063
DOGE,2023-07-25,2023-08-01,0.07443111396316238,0.07787250121798182,0.04623586926997582,462.3586926997582
DOGE,2023-10-24,2023-10-31,0.0669854980911057,0.06967055369779693,0.040084132882603006,400.84132882603006
DOGE,2023-11-12,2023-11-19,0.0783785235341219,0.08018985915218003,0.02311010129285695,231.1010129285695
DOGE,2023-12-07,2023-12-14,0.09475884460943315,0.09641173021896957,0.017443074747788462,174.43074747788464
DOGE,2024-02-28,2024-03-06,0.09822705397960395,0.1557745639957971,0.5858621192909075,5858.621192909075
DOGE,2024-09-27,2024-10-04,0.11814514127922089,0.10503240487770349,-0.11098836786294183,-1109.8836786294182
DOGE,2024-10-17,2024-10-24,0.12568987094844378,0.13989987665552944,0.11305609274524922,1130.5609274524923
DOGE,2024-10-29,2024-11-05,0.1610750096019228,0.1581515101721086,-0.01814992553493729,-181.4992553493729
DOGE,2024-11-07,2024-11-14,0.19605447298033848,0.39947694403435763,1.037581382162189,10375.81382162189
DOT,2023-10-24,2023-10-31,4.330218717603721,4.52085929536047,0.044025623228160386,440.25623228160384
DOT,2023-12-10,2023-12-17,7.1258264546282994,7.0855773694716335,-0.0056483392365700566,-56.48339236570057
DOT,2023-12-22,2023-12-29,8.324935373033068,8.457237828847976,0.01589231025666283,158.9231025666283
DOT,2024-02-29,2024-03-07,8.372808971552022,10.50851861720559,0.25507683895691263,2550.768389569126
DOT,2024-10-02,2024-10-09,4.1579974312564305,4.09699617427888,-0.014670826037311322,-146.70826037311323
DOT,2024-11-07,2024-11-14,4.117509650834854,5.087419736545952,0.2355574529168237,2355.574529168237
DOT,2024-11-24,2024-12-01,8.480573617515835,8.987536871473994,0.05977935889985943,597.7935889985943
DOT,2025-02-04,2025-02-11,5.177344192231989,4.835423126063689,-0.06604178773381797,-660.4178773381797
ENA,2024-09-25,2024-10-02,0.3217005252886356,0.3548397336563052,0.10301260259968971,1030.1260259968972
ENA,2024-10-16,2024-10-23,0.427218272732783,0.3852127006868211,-0.09832344430697043,-983.2344430697043
ENA,2024-11-08,2024-11-15,0.5096538944002925,0.5407094748647908,0.06093464762207157,609.3464762207157
ENA,2025-01-21,2025-01-28,0.8788909852100846,0.7490970184463935,-0.147679255957627,-1476.79255957627
EOS,2023-10-04,2023-10-11,0.5848493601891809,0.542828309343198,-0.07184935764038507,-718.4935764038506
EOS,2024-02-21,2024-02-28,0.8013858891056269,0.8354633542930042,0.0425231659936125,425.23165993612497
EOS,2024-02-29,2024-03-07,0.8322086906110042,1.066963432958631,0.28208638649912543,2820.863864991254
EOS,2024-03-08,2024-03-15,1.250171497873042,1.139896937868238,-0.08820754607861227,-882.0754607861227
EOS,2024-07-23,2024-07-30,0.5821498846057221,0.5740435470689608,-0.013924828899092934,-139.24828899092935
EOS,2024-11-07,2024-11-14,0.45532508035119457,0.54833730133403,0.204276515827098,2042.76515827098
EOS,2024-11-25,2024-12-02,0.848756683810886,1.111436871073762,0.3094882105475174,3094.8821054751743
EOS,2024-12-03,2024-12-10,1.1137556811937042,1.0591767160187264,-0.04900443256682735,-490.0443256682735
ETC,2023-07-01,2023-07-08,21.166793856320304,19.192629907667083,-0.09326702768750898,-932.6702768750898
ETC,2023-10-01,2023-10-08,16.363922396658385,15.665582516906804,-0.04267558002439477,-426.7558002439477
ETC,2023-10-25,2023-11-01,16.467556014634354,17.544063818940188,0.06537143722779294,653.7143722779294
ETC,2023-11-10,2023-11-17,20.610866039241298,19.318640449335703,-0.0626963266582447,-626.9632665824471
ETC,2023-12-29,2024-01-05,22.52841257867938,20.493564495244115,-0.09032363360395043,-903.2363360395043
ETC,2024-01-11,2024-01-18,26.01878534251085,26.144898098526433,0.0048469886028666325,48.46988602866632
ETC,2024-02-29,2024-03-07,29.704052380357858,37.150341782474435,0.2506826108023066,2506.826108023066
ETC,2024-05-21,2024-05-28,32.298580563237785,31.962576445703636,-0.010403061424828934,-104.03061424828934
ETC,2024-07-23,2024-07-30,23.469848921239006,22.861412915764433,-0.025924155179540578,-259.24155179540577
ETC,2024-11-07,2024-11-14,19.646090104090238,22.076960810799566,0.1237330529296122,1237.330529296122
ETC,2024-11-17,2024-11-24,26.733984669479366,29.538006102978326,0.1048860268368504,1048.860268368504
ETC,2025-01-24,2025-01-31,28.96686969673848,26.280593853794688,-0.09273614550233068,-927.3614550233068
ETC,2025-02-04,2025-02-11,22.001498165284136,20.642692026474684,-0.061759709661658134,-617.5970966165813
ETH,2023-10-24,2023-10-31,1764.9303085804013,1809.639301345049,0.025331874322340152,253.31874322340153
ETH,2023-11-10,2023-11-17,2128.6095039438633,1962.243839589886,-0.07815696775088946,-781.5696775088945
ETH,2024-01-11,2024-01-18,2588.769163919145,2528.3287854519394,-0.023347148640979844,-233.47148640979844
ETH,2024-03-06,2024-03-13,3581.5348849085663,3978.685771378112,0.11088845962188208,1108.884596218821
ETH,2024-05-21,2024-05-28,3656.390090299324,3893.3921058941055,0.06481858055122877,648.1858055122877
ETH,2024-11-07,2024-11-14,2720.6217450068793,3191.8991843987947,0.17322416843019228,1732.2416843019228
ETH,2025-01-20,2025-01-27,3208.1365439891497,3232.2767744705584,0.007524689223916759,75.24689223916758
ETH,2025-02-04,2025-02-11,2877.8138239498767,2660.2967996436387,-0.07558411961747062,-755.8411961747062
FARTCOIN,2024-12-12,2024-12-19,0.5431795801309437,0.7919911873418909,0.45806509727587047,4580.6509727587045
FARTCOIN,2024-12-20,2024-12-27,1.0852999118326145,0.978088136439276,-0.09878539030958093,-987.8539030958093
FARTCOIN,2025-01-19,2025-01-26,1.7354973091724928,1.328935229001619,-0.2342625816946543,-2342.625816946543
FET,2023-10-21,2023-10-28,0.2180955171286531,0.3183700861149164,0.4597736363701231,4597.73636370123
FET,2023-12-14,2023-12-21,0.6266867156026552,0.7318287420561977,0.16777446184164344,1677.7446184164344
FET,2024-02-17,2024-02-24,0.7063520099213733,1.06006555723153,0.5007610119910751,5007.610119910752
FET,2024-05-23,2024-05-30,2.5256593829307032,2.190197419044583,-0.13282153807171723,-1328.2153807171724
FET,2024-10-02,2024-10-09,1.48728354455847,1.4241224184511905,-0.04246744095190684,-424.6744095190684
FET,2024-11-07,2024-11-14,1.413006262247104,1.269316608437701,-0.10169074097441956,-1016.9074097441957
FET,2025-02-04,2025-02-11,0.8643633195587285,0.7676731042936291,-0.1118629320300881,-1118.6293203008809
FIL,2023-07-04,2023-07-11,4.727942875910546,4.312192994602757,-0.08793462446978503,-879.3462446978504
FIL,2023-10-24,2023-10-31,3.8664027133803276,3.860524521229476,-0.0015203258911725016,-15.203258911725015
FIL,2023-11-14,2023-11-21,5.036017344024001,4.684796939755789,-0.06974169870264402,-697.4169870264402
FIL,2023-12-17,2023-12-24,5.699222697264687,5.629263523889577,-0.012275213145941159,-122.75213145941159
FIL,2024-01-01,2024-01-08,6.924756783997102,5.598402529183686,-0.19153802742625986,-1915.3802742625985
FIL,2024-02-18,2024-02-25,6.196271441673858,8.075466698653939,0.30327839486522495,3032.7839486522494
FIL,2024-06-08,2024-06-15,6.112653880717134,5.092070863262507,-0.1669623435860059,-1669.6234358600589
FIL,2024-07-23,2024-07-30,4.51946389002452,4.4369631048404115,-0.01825455124582505,-182.5455124582505
FIL,2024-11-07,2024-11-14,3.717852107704394,4.073257346549032,0.09559423789562321,955.9423789562321
FIL,2024-11-24,2024-12-01,5.38035239031457,7.1081451807521425,0.32113004225296743,3211.3004225296745
FIL,2025-02-04,2025-02-11,3.506147508541185,3.4202852510531216,-0.02448906022319307,-244.89060223193073
FLR,2023-06-24,2023-07-01,0.016849277134052317,0.014699450806674848,-0.12759160587564197,-1275.9160587564197
FLR,2023-07-14,2023-07-21,0.015262429396310628,0.014004008252320115,-0.08245221722661727,-824.5221722661728
FLR,2023-09-20,2023-09-27,0.01167185081266868,0.01091169936245025,-0.06512689910269906,-651.2689910269906
