symbol,count_high_z,vol_7d_highz,vol_7d_rest,vol_14d_highz,vol_14d_rest,vol_30d_highz,vol_30d_rest,uplift_7d,uplift_14d,uplift_30d
XLM,26,2.230812924065275,0.6572582734570936,2.0141984442882315,0.710964211460914,1.6549443143994973,0.7974193259057314,3.3941191981220524,2.833051807417122,2.0753752268541583
CRO,12,2.029560755427871,0.703599675666763,1.6338681182225476,0.7536481713011538,1.4016786951046152,0.8045731800702115,2.8845390718871027,2.1679454425023246,1.7421394719897287
XDC,44,1.4746237726184959,0.5785428310444942,1.4313381992685528,0.6219279687982975,1.231698836287724,0.6892257024720653,2.5488584310278775,2.301453337167349,1.7870761810970701
HBAR,33,2.059785566755805,0.9068979821566917,1.986471697003437,0.9387735503349663,1.728449155759602,0.9854790482343446,2.2712428600375034,2.11602861658665,1.7539177102307921
XMR,9,1.1631871642829303,0.5194238342524172,0.9532176135518203,0.5478466335673535,0.8574276836537991,0.5704725533126556,2.239379650256234,1.7399351481725032,1.5030130348512554
ALGO,27,1.772289603854202,0.8457934036171818,1.6851047829989978,0.8738778678280898,1.500634000350306,0.9101365379436162,2.0954166777308725,1.928306969470582,1.6488009631399632
TRX,37,0.9518702966525444,0.46262791388979246,1.2868148594020432,0.4697073717391177,1.4077242963755012,0.5179930305681872,2.057528886766006,2.739609673651788,2.7176510364075104
DEXE,21,1.640904360336848,0.8434025847466862,1.5927020340151492,0.8979530038213167,1.5362576126900183,0.9264225916024943,1.945576632101133,1.7737031083333625,1.6582687281326463
DOT,25,1.358709505167238,0.7118922549683951,1.3026101530398515,0.7491236207933804,1.2131533246373856,0.7771389373026498,1.9085886883648686,1.7388453879751993,1.5610507547699077
FTN,61,0.2899784885656175,0.15510602087348985,0.31919737095306694,0.1677208890079032,0.3261462098970266,0.18497984147994312,1.869550175632025,1.9031461903235323,1.7631446069348575
XRP,45,1.286002807034081,0.6946954297267697,1.2057509155638275,0.755338874441246,1.1610577090657392,0.8128659732432318,1.8511749926725127,1.5963045943527918,1.428350733434279
BGB,77,0.9933792264691991,0.5533121375558708,1.0388400603814578,0.5786736451229982,1.019622600445221,0.6205781085819041,1.7953324336191565,1.7952088696913961,1.6430205744369257
VET,10,1.4968540758092075,0.8607423634716929,1.6449401903608312,0.8841505158434885,1.5075926216606053,0.9120374311352515,1.7390268439580927,1.8604752933854727,1.6529942414578764
ETC,24,1.1538201169547855,0.6671113258017043,1.1093070446497284,0.6895095202806634,1.055935770302568,0.7084255627550675,1.729576567401515,1.6088349936026807,1.4905387747387786
EOS,25,1.3584388308254238,0.7922578935688452,1.3495588707509132,0.8173433876081666,1.27460131985536,0.8344992885807844,1.7146422166980642,1.6511528584089923,1.5273845493901477
LTC,29,1.1477410308375278,0.672842501599554,1.0835050166717926,0.7037485729756435,1.078041532931815,0.7184740954559612,1.7058093507901084,1.53961948667325,1.5004598492137193
ATOM,19,1.2746363392796138,0.7615938301122875,1.17057503086346,0.7940461367806775,1.165444130808801,0.8089343965117719,1.673643205712006,1.4741901970701017,1.4407152617497099
FIL,18,1.334838712098307,0.8079738832583266,1.2937746342850505,0.8431447862045337,1.2164631242349027,0.8688797207520835,1.6520815087676914,1.5344631852721924,1.400036271052521
TKX,6,1.1881823081052205,0.745902480393086,1.0936050946276377,0.7762233618419672,0.9341711041260753,0.8070450828559771,1.5929459136254054,1.4088793875419159,1.1575203467199424
QNT,19,1.1793416863522366,0.7432260027115081,1.1421037994326557,0.7823888745431463,1.1496045936312718,0.8116002051833827,1.5867874402263236,1.4597648772799263,1.4164666128583794
FLR,6,1.232025184206203,0.7896171900657277,1.133554420717726,0.819568291480199,1.004585070326972,0.8408725903912835,1.5602816145677494,1.383111611932235,1.1946935621477544
LINK,31,1.306509065134507,0.8431375052871649,1.3430173164417927,0.8682714958384973,1.29146363569453,0.8914318720000916,1.5495800589365574,1.5467711687861287,1.4487519195346847
ADA,33,1.227514768086392,0.7929891789839897,1.1882208393366018,0.8498225282466763,1.1494904062534816,0.912706297957766,1.547959039818342,1.398198800151953,1.2594307816496215
PAXG,48,0.20806494804073872,0.14012099626007712,0.2007951940225571,0.1457204051794337,0.16671809681370311,0.14843623051645805,1.4848948665377137,1.3779483647146518,1.1231630999631053
ICP,10,1.2426744153591545,0.8450837405512922,1.1558519181847797,0.8761840108249157,1.1921206209656257,0.899047180929375,1.4704748840020199,1.31918855389356,1.3259822690654466
SHIB,10,1.1921195671188944,0.8255256880523677,1.0191587559063726,0.8615388088332673,1.1026553838009634,0.8857605482371231,1.4440732546208443,1.1829516505316353,1.2448684760181667
XAUT,38,0.21079898031502972,0.14651773502688248,0.1918913004864147,0.15313334891743907,0.17740502846395612,0.1532003291864641,1.43872671984967,1.253099353230182,1.1579937811232237
WBT,70,0.3436983299106143,0.23895989947018026,0.33515479059199277,0.27858225126315156,0.32094440712867217,0.32559362263235764,1.4383096522582204,1.2030730208846012,0.9857208029257529
BCH,11,1.0307493210752137,0.727204934706246,0.8955863394785258,0.75452304762779,0.8729243513758296,0.7681734857672848,1.417412440265665,1.1869569025018347,1.1363635526991862
GT,13,0.6854950355595988,0.48399059624437496,0.6782804156250937,0.5051330551983119,0.6439231542694444,0.5190271708128772,1.4163395753529906,1.3427757471916093,1.240634769199001
ARB,17,1.2392890703235284,0.8763057195526249,1.1374057621491687,0.9103718984491879,1.1045401562941077,0.9380721673797184,1.414219994999251,1.2493858433973317,1.1774575503922882
WLD,22,1.6139770038063028,1.1454240658310821,1.519693528187865,1.1878249049586622,1.4629510456892505,1.2028353330016588,1.4090650370919648,1.2793918715155683,1.2162521382195155
DOGE,25,1.1580991580868008,0.8495666832586274,1.1201532092073827,0.8896750288490364,1.0525670856048546,0.9134520531388091,1.3631645177571647,1.2590588393343056,1.1522959327618978
GRT,9,1.2364811305996577,0.9094725072411514,1.1446680708597918,0.9383376838880109,1.1357763875189326,0.9513638849687404,1.359558558125604,1.21988926855932,1.1938401335849023
POL,45,1.1625540439447823,0.8694554640891619,1.2136434557430873,0.8916925864719524,1.207359236645845,0.8936299805453415,1.33710591509442,1.3610558999317885,1.3510728857922256
CRV,43,1.4095848365997052,1.0549702871940583,1.4381655507364737,1.090553057305867,1.393832948988777,1.1292848860466276,1.3361370018759748,1.3187488138260401,1.2342615811217246
OP,30,1.2302762383356751,0.951804615016684,1.191727659127036,0.9851247919583163,1.1656993273041762,1.0051485789563037,1.2925722558238593,1.2097225334853432,1.1597283742017328
OKB,11,0.6619944085113739,0.5125721163087235,0.7563196120217615,0.5466933199104613,0.7250552907782333,0.5707183355214925,1.2915146716889552,1.3834440342999494,1.2704257873819942
UNI,32,1.214762255675493,0.9436624419206047,1.2060106352773394,0.9785404463257478,1.2026192645468416,1.0020092014233533,1.2872847341504106,1.2324586477806854,1.200207805316081
MKR,25,1.0517998650402305,0.8264876672234458,1.0164292281073801,0.8576556205210115,0.9954350145058087,0.8803230888285315,1.2726141075688553,1.1851251292330087,1.1307609980222826
PEPE,44,1.4717529734091779,1.1770657228987351,1.3414567301279294,1.23005425357222,1.2904966908621758,1.2728675669913467,1.250357515963274,1.0905671243623472,1.0138499277756747
PYUSD,61,0.025637969293751093,0.02058340871396806,0.02492861160820961,0.021850552546084687,0.023411790427303514,0.023942400925956744,1.2455647968722,1.1408687059804568,0.9778380413771295
APT,43,1.0231808739955854,0.8467315692932734,0.9729915368027455,0.8994028877863862,1.0692542711183048,0.9228443932182989,1.2083887162133164,1.0818194493431925,1.158650666326769
BNB,6,0.5873870489647864,0.4873137843763597,0.5607169555795269,0.5094618680690235,0.5842521734980162,0.5252254589445042,1.2053569338624304,1.100606327426961,1.112383574612191
BSC-USD,5,0.031787153523344755,0.02663133357032756,0.03060403350221689,0.027602935356407145,0.032526141853022175,0.02760654094269212,1.1935997662077942,1.108723876901488,1.1782041770659555
AAVE,73,1.1044057126093028,0.9265473166421437,1.1154542783744676,0.9667796005897693,1.0944874660182942,1.0011813729464594,1.1919582440880918,1.1537834245716414,1.0931959938459868
KCS,12,0.5224650577544651,0.43890723226634404,0.503988405060019,0.4634364681608302,0.4583729064635634,0.47812733244545264,1.1903769620214761,1.0875026884701608,0.9586837550556829
KAS,47,0.9778980980901232,0.8240227685223537,0.8869476894433264,0.8690711796391924,0.8638715705520132,0.8946272342524835,1.1867367449611863,1.020569672798902,0.9656218114954118
BONK,32,1.4314097123032452,1.2155050715263633,1.2737522297618065,1.2490589004029984,1.2526091913082156,1.2728138749604567,1.1776254544999643,1.0197695475776531,0.984125971558199
NEXO,45,0.6256011104627687,0.5349027332512775,0.6210863037015794,0.5546171221341971,0.6274376372139487,0.5663447045868049,1.1695605043186132,1.119846969944969,1.1078723472336802
FET,21,1.2618771745673318,1.0847023120991035,1.2394498400545344,1.1101534470885073,1.2116708997742962,1.1369347165146375,1.1633396190751741,1.1164671364171506,1.0657348062066117
AVAX,10,1.0287322512014507,0.8848641782363581,1.1039193500378546,0.9104924131294627,1.1417569488831387,0.9198970251759552,1.162587746801819,1.2124421182638547,1.2411790859577427
SEI,18,1.1955846345913292,1.0428919122621934,1.2139745249540528,1.0761483158736111,1.165754590774942,1.0976998111594842,1.1464127974661553,1.1280736187079892,1.0619976235065327
USDE,3,0.019646830646192572,0.017414287652437292,0.016382420452636926,0.017826800890252188,0.017482709684769882,0.019273468058757074,1.1282017983344161,0.9189770252942546,0.9070868632190175
NEAR,27,1.0451578479248143,0.9346976655531641,1.0032114862058226,0.9681702926904802,1.0278747141281526,0.9776914726578443,1.1181774454376951,1.036193212888164,1.0513283002600868
ETH,35,0.7080650063542336,0.6354194653514293,0.6681581934880692,0.6643040672837678,0.6762256629900566,0.6791071104669345,1.114326905239874,1.0058017501233438,0.995757005879534
TIA,20,1.2698463938273068,1.1813992835473723,1.3449588726906534,1.207475769193348,1.2600613067633843,1.2361357060878626,1.0748663991181335,1.1138599274659986,1.019355157008806
TAO,70,1.113555985142369,1.0465766776663779,1.1106112415825216,1.098578253887998,1.0965480446997218,1.1235806876796115,1.0639984713067938,1.0109532367420686,0.9759406304537711
STX,20,1.0358149656448998,0.9750002027680081,1.0848789288880478,1.0076532683446944,1.1566340793886545,1.0179811646108565,1.0623741027994043,1.0766391207862747,1.136203811620425
RENDER,17,1.0666975051829608,1.007854008846264,0.9323321023324419,1.0463306676626742,0.9362852984466187,1.0575493410642078,1.0583849404975405,0.8910491980657645,0.8853348605980298
BTC,40,0.4992068025360753,0.47194480475203937,0.4943611025370843,0.4865967739260238,0.47475297028234315,0.495958556753158,1.0577652248939564,1.0159563914664196,0.957243228930983
INJ,16,1.0596336687891428,1.0088517009396916,1.1146290349092935,1.0510720265811335,1.1488780521304387,1.0732551545704758,1.0503364050456083,1.0604687468801683,1.0704612479501463
SOL,30,0.820296250721124,0.8172567949912156,0.7919661685575231,0.8464980751018573,0.8088168661032593,0.8580568573964007,1.0037190950855797,0.9355794086858704,0.9426145355419102
TON,36,0.7176826493739619,0.7157822407136016,0.7117205939130908,0.7519209025505278,0.7359467969255971,0.7608330080586394,1.0026550095158349,0.946536519331918,0.9672908366626435
SUI,72,1.0340357861235105,1.07439861520451,1.0642347574103224,1.1135288319413013,1.132222286054086,1.131545387896105,0.9624321657625029,0.9557316585642056,1.0005982068109875
STETH,20,0.5897991561122533,0.6463145323045371,0.606797781046359,0.6687464188439012,0.6387661072192035,0.6819448660816169,0.912557472612028,0.9073660268646578,0.9366829182093356
MNT,10,0.6873528219219995,0.7550097666375238,1.1530454048317547,0.7819112740174424,1.0118319067596113,0.8123584463537857,0.9103893118934897,1.4746499291504438,1.2455485768642505
LEO,11,0.25336686545702347,0.27832296287878827,0.25986476194327385,0.2923590958582493,0.2828522148434583,0.3094177838248125,0.9103340336577498,0.888854718819043,0.9141433674142169
WSTETH,19,0.5779260813174483,0.6490292359460068,0.5381907265985406,0.6753178046298687,0.630672949406712,0.684390914288968,0.8904469156540836,0.796944376275574,0.9215098217104986
DAI,22,0.012735592363198848,0.01544495825182364,0.01374080177828761,0.015776882620772748,0.013701063491033722,0.016454562567577984,0.8245792675868912,0.8709453007019069,0.8326604511523298
ONDO,5,0.8074325161744917,1.1717800189564769,0.9554718995056721,1.1860240513455913,1.1095847395555993,1.2060617656360961,0.689064929519405,0.8056092103879777,0.9200065628234112
JLP,36,0.239317665800696,0.4561851476416868,0.2497302472211897,0.4793759540805412,0.31370502194919836,0.49958996124517013,0.524606438937967,0.520948631435176,0.6279249910613194
